symbol,date,expiry,option_type,strike_price,open,high,low,close,ltp,settle_price,no_of_contracts,turnover_in_lakhs,premium_turnover_in_lakhs,open_int,change_in_oi,underlying_value,time_to_expiration
NIFTY,2025-05-12,2025-05-22,CE,23100.0,1520.0,1700.0,1520.0,1700.0,1700.0,1866.25,4.0,74.16,4.86,1275.0,,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23150.0,1851.6,1851.6,1845.85,1847.75,1845.85,1847.75,4.0,75.0,5.55,825.0,300.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,24700.0,130.0,484.95,130.0,465.95,474.35,465.95,46878.0,878562.54,10147.59,240900.0,33300.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23250.0,1434.7,1748.05,1434.7,1745.15,1742.25,1745.15,3.0,56.01,3.69,600.0,75.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23300.0,1380.4,1735.5,1370.0,1711.35,1701.9,1711.35,141.0,2626.15,162.18,11625.0,2625.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23400.0,1287.15,1637.4,1280.65,1627.8,1628.95,1627.8,249.0,4671.21,301.26,18675.0,7950.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,25900.0,10.2,36.15,6.4,31.25,31.75,31.25,20095.0,390632.05,286.68,215625.0,151350.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,26000.0,8.0,29.55,5.25,25.15,25.45,25.15,97343.0,1899418.41,1229.91,1153200.0,626100.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,24950.0,65.05,317.75,65.05,301.75,306.25,301.75,19245.0,362748.54,2626.48,105300.0,72375.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23550.0,1240.0,1415.0,1231.85,1405.95,1405.95,1421.95,89.0,1657.3,85.34,9750.0,,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,23700.0,910.0,1335.1,910.0,1332.4,1331.0,1332.4,276.0,5131.43,225.53,32475.0,3900.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,26200.0,4.35,19.65,3.8,16.1,16.15,16.1,54227.0,1065987.81,427.26,654150.0,393900.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,24200.0,340.0,888.7,340.0,869.0,876.7,869.0,3798.0,70565.18,1631.48,47925.0,-61425.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,22100.0,2871.0,2883.4,2871.0,2877.2,2883.4,2877.2,2.0,37.47,4.32,525.0,150.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-22,CE,22300.0,2306.1,2662.3,2306.1,2662.3,2662.3,2664.1,2.0,37.18,3.73,75.0,-75.0,24924.7,0.02737850787132101
NIFTY,2025-05-12,2025-05-29,CE,24700.0,171.75,573.0,171.75,552.45,560.2,552.45,46401.0,872961.19,13382.66,1029825.0,176700.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23850.0,780.0,1290.95,780.0,1271.15,1271.45,1271.15,293.0,5463.14,222.11,64275.0,-11550.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24800.0,155.85,498.0,155.85,482.9,489.0,482.9,83648.0,1576742.59,20889.79,2236800.0,107100.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23450.0,1244.35,1410.0,1244.35,1410.0,1410.0,1561.95,21.0,389.76,20.42,11025.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,26100.0,15.0,41.4,10.05,38.55,38.9,38.55,25807.0,505622.92,450.89,958650.0,-19425.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24300.0,436.95,891.45,360.0,877.9,865.7,877.9,17605.0,329132.18,8281.06,822675.0,-410250.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22900.0,1795.65,2168.65,1795.65,2163.45,2163.85,2163.45,55.0,1023.44,78.81,175050.0,-375.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22400.0,2333.05,2606.3,2333.05,2606.0,2606.0,2592.4,11.0,205.77,20.97,40650.0,-750.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22800.0,1833.5,2275.0,1833.5,2257.85,2269.75,2257.85,255.0,4763.77,403.27,115200.0,-5325.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24550.0,321.45,687.55,286.6,670.15,677.95,670.15,5065.0,94976.61,1717.29,105900.0,-84300.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,26200.0,10.0,34.35,9.6,31.25,31.2,31.25,44864.0,882284.61,707.01,893250.0,206700.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24000.0,611.0,1156.75,600.0,1133.7,1145.6,1133.7,31555.0,588828.21,20838.21,2648175.0,-908775.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25900.0,18.0,60.65,13.0,55.3,56.45,55.3,21364.0,415594.39,598.69,542775.0,168900.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23500.0,1139.05,1620.05,1128.8,1597.45,1598.3,1597.45,4096.0,76472.87,4280.87,1173450.0,-32400.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25300.0,89.0,217.3,49.2,204.5,212.85,204.5,46608.0,888830.32,4443.52,740025.0,269625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22350.0,2729.55,2732.1,2729.55,2730.85,2732.1,2730.85,2.0,37.62,4.1,3075.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21600.0,2764.2,3452.7,2764.2,3447.15,3452.7,3447.15,43.0,794.61,98.01,7875.0,1125.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22250.0,2826.05,2826.05,2823.05,2824.55,2823.05,2824.55,2.0,37.61,4.24,2850.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21800.0,3010.0,3283.0,3010.0,3282.05,3283.0,3282.05,8.0,149.95,19.15,7425.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22650.0,1749.05,2418.0,1749.05,2413.9,2415.7,2413.9,30.0,551.42,41.79,12000.0,1650.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23050.0,1711.7,1711.7,1711.7,1711.7,1711.7,1948.95,2.0,37.14,2.57,3900.0,-150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21300.0,3725.0,3725.0,3725.0,3725.0,3725.0,3688.6,1.0,18.77,2.79,3525.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,20700.0,4360.15,4360.15,4349.25,4354.7,4349.25,4354.7,2.0,37.58,6.53,1575.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21000.0,3622.55,4056.2,3616.3,4025.9,4040.0,4025.9,426.0,7942.29,1232.79,552000.0,-16950.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23700.0,833.0,1429.8,833.0,1408.6,1400.0,1408.6,995.0,18551.83,865.7,261900.0,-42525.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24350.0,425.0,848.8,407.65,824.75,833.35,824.75,2137.0,39989.34,962.37,96375.0,-32625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23800.0,790.0,1342.1,790.0,1321.4,1320.0,1321.4,1938.0,36149.05,1555.75,335175.0,-50250.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25550.0,30.25,129.0,30.25,121.5,125.05,121.5,4924.0,94625.88,269.73,42750.0,-10125.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24850.0,169.6,465.0,165.05,449.9,450.9,449.9,7852.0,148321.41,1979.76,130425.0,-12600.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25850.0,18.85,67.0,18.0,62.4,63.5,62.4,2722.0,52853.61,80.84,56850.0,11625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24050.0,664.7,1100.5,664.7,1094.1,1093.3,1094.1,829.0,15447.62,494.53,61725.0,-22200.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25050.0,103.95,341.0,103.95,330.95,334.0,330.95,5868.0,111242.82,997.77,70575.0,-450.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25950.0,16.2,55.15,15.3,50.0,49.85,50.0,1980.0,38593.13,57.38,40650.0,23625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23650.0,1080.0,1405.95,1080.0,1397.15,1397.15,1374.4,21.0,390.34,17.85,12600.0,-1200.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22850.0,1862.9,2230.0,1862.9,2214.3,2230.0,2214.3,5.0,93.46,7.78,5475.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22950.0,1765.0,2117.35,1765.0,2117.35,2117.35,2117.35,5.0,93.39,7.33,3225.0,-225.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22450.0,2636.45,2636.45,2633.05,2634.75,2633.05,2634.75,2.0,37.63,3.95,4950.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23250.0,1558.45,1688.0,1558.45,1675.0,1675.0,1753.95,7.0,130.75,8.68,6825.0,-375.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21700.0,3026.75,3026.75,3026.75,3026.75,3026.75,3289.85,2.0,37.09,4.54,7275.0,-150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22300.0,2099.05,2760.7,2099.05,2757.3,2760.7,2757.3,251.0,4682.15,484.18,21750.0,-14325.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21750.0,3315.4,3315.4,3315.4,3315.4,3315.4,3315.4,1.0,18.8,2.49,2250.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21850.0,3218.3,3218.3,3218.3,3218.3,3218.3,3218.3,1.0,18.8,2.41,3150.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23900.0,663.0,1249.05,663.0,1228.45,1229.55,1228.45,2078.0,38742.34,1494.19,236850.0,-56625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23950.0,680.0,1193.25,646.0,1181.85,1176.05,1181.85,354.0,6599.0,240.27,28350.0,-13650.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25250.0,56.6,240.0,54.45,227.55,233.4,227.55,9205.0,175234.85,915.16,91950.0,-2925.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24250.0,498.95,934.2,469.65,916.2,915.0,916.2,853.0,15947.04,433.11,56475.0,-22575.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25350.0,46.0,197.5,45.95,187.6,190.0,187.6,6224.0,118854.98,521.18,142275.0,18825.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21500.0,3152.05,3555.0,3147.4,3542.65,3549.05,3542.65,113.0,2107.7,285.58,279975.0,-2025.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21550.0,3513.15,3513.15,3513.15,3513.15,3513.15,3513.15,1.0,18.8,2.63,1725.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22200.0,2600.0,2871.95,2600.0,2822.0,2822.0,2822.0,29.0,543.54,60.69,29400.0,-1875.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21650.0,3416.25,3416.25,3401.25,3408.75,3401.25,3408.75,2.0,37.59,5.11,2400.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23000.0,1499.55,2096.9,1499.55,2063.8,2079.4,2063.8,2939.0,54796.01,4098.26,1120650.0,-69225.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23200.0,1398.7,1909.45,1398.7,1897.55,1876.0,1897.55,142.0,2655.16,184.36,131775.0,-7875.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25650.0,27.45,103.0,27.4,97.7,100.0,97.7,5232.0,100883.08,232.48,67800.0,25350.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,26000.0,13.05,49.2,10.55,45.95,45.5,45.95,124492.0,2430414.94,2820.94,2868825.0,854775.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25200.0,82.75,263.3,64.05,250.75,256.7,250.75,66920.0,1272916.25,8128.25,1025925.0,344325.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21400.0,3540.0,3540.0,3540.0,3540.0,3540.0,3588.9,8.0,149.64,21.24,4950.0,-600.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22100.0,2950.0,2973.7,2950.0,2955.5,2973.7,2955.5,8.0,150.33,17.73,12525.0,-375.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23100.0,1558.7,2000.0,1546.5,1986.8,1996.0,1986.8,101.0,1886.86,137.04,80025.0,-2250.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23300.0,1369.65,1807.0,1362.15,1778.05,1782.4,1778.05,2583.0,48462.57,3324.65,116325.0,-129825.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,20500.0,4415.6,4541.0,4370.0,4537.35,4530.0,4537.35,42.0,785.88,140.13,159525.0,-2625.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25400.0,73.0,177.85,38.7,166.85,171.0,166.85,39517.0,755769.9,2971.05,579000.0,36000.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24450.0,265.05,765.0,265.05,747.7,752.6,747.7,3619.0,67747.61,1384.2,96300.0,-21825.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24750.0,202.65,534.0,200.7,518.4,524.0,518.4,7186.0,135380.78,1990.66,159225.0,-16425.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25700.0,20.0,92.85,18.85,86.5,90.2,86.5,35503.0,685736.76,1416.44,635550.0,144300.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24500.0,320.6,726.15,265.05,706.55,710.35,706.55,97813.0,1833340.12,36026.25,3869100.0,-841425.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,26150.0,12.55,37.65,11.25,35.2,37.2,35.2,1722.0,33804.66,31.93,66150.0,13050.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23350.0,1700.0,1700.0,1668.0,1668.0,1668.0,1657.5,6.0,112.63,7.55,9600.0,-150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23400.0,1250.1,1705.0,1250.1,1685.4,1687.3,1685.4,337.0,6290.16,375.81,178050.0,-12375.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24100.0,593.0,1074.95,573.35,1050.2,1043.75,1050.2,7215.0,134751.78,4340.66,699225.0,-168750.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22500.0,2088.4,2589.4,2088.4,2570.35,2556.0,2570.35,816.0,15227.02,1457.02,620700.0,-25950.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22550.0,2466.5,2466.5,2466.5,2466.5,2466.5,2443.2,1.0,18.76,1.85,6900.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23150.0,1917.5,1917.5,1917.5,1917.5,1917.5,1917.5,1.0,18.8,1.44,3975.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22750.0,2105.0,2246.55,2105.0,2246.55,2246.55,2244.75,11.0,205.16,17.47,8100.0,-750.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25500.0,59.4,144.0,30.1,134.35,138.0,134.35,170481.0,3271802.74,11353.62,3420450.0,1188150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24400.0,389.95,806.95,381.8,791.35,789.25,791.35,26005.0,486782.1,10890.6,872175.0,-319650.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25600.0,45.0,116.65,24.55,107.0,110.85,107.0,33714.0,649064.53,1755.73,533625.0,51075.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25750.0,20.45,83.35,15.3,77.45,79.3,77.45,7717.0,149330.41,295.85,105150.0,33150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24600.0,344.9,650.0,261.15,632.55,635.85,632.55,51401.0,964538.26,16189.81,1138800.0,186600.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24900.0,140.0,431.9,136.9,416.9,421.2,416.9,51318.0,969498.7,11135.05,1081500.0,79275.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25100.0,90.0,314.15,81.8,301.9,310.5,301.9,44403.0,842591.04,6704.57,447300.0,10050.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24150.0,549.95,1016.95,451.05,1000.85,1003.9,1000.85,736.0,13741.52,410.72,51600.0,-24600.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25150.0,69.1,288.15,68.35,277.0,277.15,277.0,10046.0,190678.06,1185.39,124800.0,22200.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24200.0,500.0,975.4,500.0,952.1,959.0,952.1,14955.0,279964.35,8531.1,889050.0,-342900.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,26050.0,13.7,44.85,12.3,42.1,41.6,42.1,2006.0,39241.99,49.77,49950.0,24600.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23600.0,985.0,1529.9,985.0,1501.35,1499.0,1501.35,394.0,7356.73,382.93,188475.0,-10800.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23750.0,954.2,1341.15,954.2,1313.0,1313.0,1282.85,69.0,1287.63,58.57,17175.0,-2700.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22700.0,1925.0,2366.0,1925.0,2366.0,2366.0,2294.3,52.0,968.82,83.52,268200.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21950.0,2450.3,3111.05,2450.3,3110.35,3109.6,3110.35,29.0,532.88,55.47,4275.0,2025.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22000.0,2615.05,3069.0,2615.0,3045.95,3040.0,3045.95,818.0,15224.01,1727.01,712575.0,-47325.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22050.0,3020.25,3020.25,3020.25,3020.25,3020.25,3020.25,1.0,18.8,2.27,3225.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,20900.0,4160.5,4160.5,4160.5,4160.5,4160.5,4160.5,1.0,18.8,3.12,1800.0,75.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21900.0,3105.15,3106.65,3105.15,3106.65,3106.65,3090.45,2.0,37.51,4.66,3825.0,-150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,21200.0,3869.35,3873.55,3869.35,3871.45,3873.55,3871.45,2.0,37.61,5.81,3975.0,150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25450.0,43.15,159.65,41.8,151.25,157.25,151.25,7234.0,138608.06,529.08,57300.0,15150.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25800.0,16.05,75.45,13.45,68.95,72.0,68.95,32992.0,639447.05,1051.85,433650.0,5250.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24650.0,189.95,608.95,179.7,592.1,601.05,592.1,5369.0,100848.88,1589.49,102525.0,8100.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,24950.0,133.0,402.5,122.25,389.2,392.95,389.2,5999.0,113562.41,1306.12,87750.0,-40425.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,25000.0,94.95,370.0,94.95,355.35,362.0,355.35,231729.0,4385770.6,40851.85,3674025.0,-1202250.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,23550.0,1107.45,1463.4,1107.4,1463.4,1463.4,1467.5,34.0,633.21,32.68,16575.0,-1275.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22150.0,2857.7,2857.7,2857.7,2857.7,2857.7,2841.3,1.0,18.76,2.14,4500.0,,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-05-29,CE,22600.0,2322.0,2472.25,2322.0,2465.3,2470.65,2465.3,46.0,861.4,81.7,91275.0,-225.0,24924.7,0.04654346338124572
NIFTY,2025-05-12,2025-06-05,CE,25500.0,62.65,192.1,61.9,186.1,191.0,186.1,2454.0,47163.05,230.3,38100.0,15075.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24400.0,559.0,871.7,525.35,850.7,852.65,850.7,165.0,3103.1,83.6,7200.0,-1125.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24500.0,405.0,791.0,405.0,780.1,783.65,780.1,1418.0,26635.61,579.86,30750.0,-18750.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25100.0,175.0,373.45,157.9,362.75,365.0,362.75,236.0,4493.01,50.31,9225.0,5625.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23150.0,1927.4,1927.4,1927.4,1927.4,1927.4,1890.5,1.0,18.81,1.45,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25150.0,316.7,343.5,308.4,331.75,343.5,331.75,6.0,114.63,1.45,1050.0,450.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25850.0,52.85,101.2,48.2,99.2,101.15,99.2,36.0,699.78,1.83,2175.0,,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25450.0,198.2,198.2,183.1,183.1,183.1,271.1,3.0,57.7,0.43,225.0,225.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,26150.0,19.0,42.0,17.1,38.25,38.25,99.8,29.0,569.33,0.57,525.0,-1500.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24600.0,301.0,715.7,301.0,703.5,703.1,703.5,306.0,5759.92,114.22,10800.0,5100.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24950.0,389.85,466.85,382.3,453.75,466.85,453.75,128.0,2435.18,39.98,6450.0,6450.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25800.0,69.15,112.15,57.35,107.75,109.55,107.75,95.0,1845.32,7.07,3600.0,3600.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24100.0,879.0,1075.0,861.05,1075.0,1075.0,1075.0,28.0,526.57,20.47,3075.0,-450.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,24700.0,340.1,627.5,340.1,627.5,627.5,627.5,242.0,4570.44,87.39,8025.0,5625.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23000.0,2070.15,2070.15,2070.15,2070.15,2070.15,2034.35,1.0,18.8,1.55,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,22900.0,2138.15,2138.15,2138.15,2138.15,2138.15,2131.15,1.0,18.78,1.6,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23250.0,1833.15,1833.15,1831.85,1831.85,1831.85,1795.65,2.0,37.62,2.75,150.0,150.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23050.0,2022.45,2022.45,2022.45,2022.45,2022.45,1986.2,1.0,18.8,1.52,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,22700.0,2356.35,2356.35,2356.35,2356.35,2356.35,2326.3,1.0,18.79,1.77,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,22850.0,2213.4,2213.4,2213.4,2213.4,2213.4,2179.75,1.0,18.8,1.66,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23450.0,1627.8,1627.8,1627.8,1627.8,1627.8,1609.2,1.0,18.81,1.22,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23550.0,1536.2,1536.2,1536.2,1536.2,1536.2,1517.9,1.0,18.81,1.15,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23650.0,1460.1,1460.1,1460.1,1460.1,1460.1,1428.15,1.0,18.83,1.1,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,25050.0,210.0,395.35,169.75,384.25,395.35,384.25,27.0,513.38,6.12,4425.0,825.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,22750.0,2308.75,2308.75,2308.75,2308.75,2308.75,2277.35,1.0,18.79,1.73,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23100.0,1975.6,1975.6,1975.6,1975.6,1975.6,1938.25,1.0,18.81,1.48,150.0,,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,22600.0,2442.7,2442.7,2442.7,2442.7,2442.7,2424.5,1.0,18.78,1.83,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23300.0,1760.6,1760.6,1760.6,1760.6,1760.6,1748.6,1.0,18.8,1.32,75.0,75.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,26100.0,27.0,65.0,19.0,62.75,65.0,62.75,241.0,4725.52,7.95,8475.0,5250.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,26200.0,19.9,54.7,16.05,51.05,53.0,51.05,592.0,11650.59,17.79,13950.0,6600.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23500.0,1601.8,1601.8,1600.05,1600.05,1600.05,1563.35,3.0,56.48,3.6,225.0,225.0,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23700.0,1127.0,1127.0,1127.0,1127.0,1127.0,1383.95,1.0,18.62,0.85,450.0,,24924.7,0.06570841889117043
NIFTY,2025-05-12,2025-06-05,CE,23750.0,1357.1,1357.1,1357.1,1357.1,1357.1,1340.15,1.0,18.83,1.02,225.0,75.0,24924.7,0.06570841889117043
